2025-06-13 09:45:55 | INFO |p_comm | MainThread |  main_comm : main_comm:44 | ------------------------------comm_start------------------------------
2025-06-13 09:45:59 | INFO |p_comm | Thread-16 |  communication.communication_com : communication_com:277 | send串口COM16发送数据: {"data": "33.42788034268054", "index": 7}
2025-06-13 09:45:59 | INFO |p_comm | Thread-14 |  communication.communication_com : communication_com:277 | send串口COM14发送数据: {"data": "-51.49789165742729", "index": 6}
2025-06-13 09:45:59 | INFO |p_comm | Thread-11 |  communication.communication_com : communication_com:305 | receive串口COM13接收数据: {"data": "-95.8688732242982", "index": 5}
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-95.8688732242982", "index": 5}
2025-06-13 09:45:59 | INFO |p_comm | Thread-3 |  communication.communication_com : communication_com:305 | receive串口COM3接收数据: {"data": "99.1411013947681", "index": 1}
2025-06-13 09:45:59 | INFO |p_comm | Thread-9 |  communication.communication_com : communication_com:305 | receive串口COM11接收数据: {"data": "30.15305121655794", "index": 4}
2025-06-13 09:45:59 | INFO |p_comm | Thread-15 |  communication.communication_com : communication_com:305 | receive串口COM17接收数据: {"data": "33.42788034268054", "index": 7}
2025-06-13 09:45:59 | INFO |p_comm | Thread-5 |  communication.communication_com : communication_com:305 | receive串口COM7接收数据: {"data": "26.27260849081712", "index": 2}
2025-06-13 09:45:59 | INFO |p_comm | Thread-13 |  communication.communication_com : communication_com:305 | receive串口COM15接收数据: {"data": "-51.49789165742729", "index": 6}
2025-06-13 09:45:59 | INFO |p_comm | Thread-1 |  communication.communication_com : communication_com:305 | receive串口COM2接收数据: {"data": "23.96301790761477", "index": 0}
2025-06-13 09:45:59 | INFO |p_comm | Thread-7 |  communication.communication_com : communication_com:305 | receive串口COM9接收数据: {"data": "27.327845422614644", "index": 3}
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM13/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "99.1411013947681", "index": 1}
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM3/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "30.15305121655794", "index": 4}
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM11/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "33.42788034268054", "index": 7}
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM17/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "26.27260849081712", "index": 2}
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM7/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-51.49789165742729", "index": 6}
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM15/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "23.96301790761477", "index": 0}
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM2/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "27.327845422614644", "index": 3}
2025-06-13 09:45:59 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM9/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:46:00 | INFO |p_comm | Thread-12 |  communication.communication_com : communication_com:277 | send串口COM12发送数据: {"data": "-95.75238313479362", "index": 5}
2025-06-13 09:46:00 | INFO |p_comm | Thread-4 |  communication.communication_com : communication_com:277 | send串口COM5发送数据: {"data": "-59.90989680622858", "index": 1}
2025-06-13 09:46:00 | INFO |p_comm | Thread-10 |  communication.communication_com : communication_com:277 | send串口COM10发送数据: {"data": "71.77647308543621", "index": 4}
2025-06-13 09:46:00 | INFO |p_comm | Thread-8 |  communication.communication_com : communication_com:277 | send串口COM8发送数据: {"data": "57.768832110814174", "index": 3}
2025-06-13 09:46:00 | INFO |p_comm | Thread-6 |  communication.communication_com : communication_com:277 | send串口COM6发送数据: {"data": "84.72575101142579", "index": 2}
2025-06-13 09:46:00 | INFO |p_comm | Thread-2 |  communication.communication_com : communication_com:277 | send串口COM1发送数据: {"data": "82.08710340918813", "index": 0}
2025-06-13 09:46:00 | INFO |p_comm | Thread-14 |  communication.communication_com : communication_com:277 | send串口COM14发送数据: {"data": "-95.08385946500906", "index": 6}
2025-06-13 09:46:00 | INFO |p_comm | Thread-16 |  communication.communication_com : communication_com:277 | send串口COM16发送数据: {"data": "-58.3749664310061", "index": 7}
2025-06-13 09:46:00 | INFO |p_comm | Thread-3 |  communication.communication_com : communication_com:305 | receive串口COM3接收数据: {"data": "-59.90989680622858", "index": 1}
2025-06-13 09:46:00 | INFO |p_comm | Thread-11 |  communication.communication_com : communication_com:305 | receive串口COM13接收数据: {"data": "-95.75238313479362", "index": 5}
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-59.90989680622858", "index": 1}
2025-06-13 09:46:00 | INFO |p_comm | Thread-9 |  communication.communication_com : communication_com:305 | receive串口COM11接收数据: {"data": "71.77647308543621", "index": 4}
2025-06-13 09:46:00 | INFO |p_comm | Thread-7 |  communication.communication_com : communication_com:305 | receive串口COM9接收数据: {"data": "57.768832110814174", "index": 3}
2025-06-13 09:46:00 | INFO |p_comm | Thread-5 |  communication.communication_com : communication_com:305 | receive串口COM7接收数据: {"data": "84.72575101142579", "index": 2}
2025-06-13 09:46:00 | INFO |p_comm | Thread-1 |  communication.communication_com : communication_com:305 | receive串口COM2接收数据: {"data": "82.08710340918813", "index": 0}
2025-06-13 09:46:00 | INFO |p_comm | Thread-15 |  communication.communication_com : communication_com:305 | receive串口COM17接收数据: {"data": "-58.3749664310061", "index": 7}
2025-06-13 09:46:00 | INFO |p_comm | Thread-13 |  communication.communication_com : communication_com:305 | receive串口COM15接收数据: {"data": "-95.08385946500906", "index": 6}
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM3/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-95.75238313479362", "index": 5}
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM13/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "71.77647308543621", "index": 4}
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM11/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "57.768832110814174", "index": 3}
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM9/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "84.72575101142579", "index": 2}
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM7/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "82.08710340918813", "index": 0}
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM2/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-58.3749664310061", "index": 7}
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM17/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-95.08385946500906", "index": 6}
2025-06-13 09:46:00 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM15/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:46:01 | INFO |p_comm | Thread-12 |  communication.communication_com : communication_com:277 | send串口COM12发送数据: {"data": "89.42911596135386", "index": 5}
2025-06-13 09:46:01 | INFO |p_comm | Thread-2 |  communication.communication_com : communication_com:277 | send串口COM1发送数据: {"data": "17.180809812900733", "index": 0}
2025-06-13 09:46:01 | INFO |p_comm | Thread-14 |  communication.communication_com : communication_com:277 | send串口COM14发送数据: {"data": "-67.48804466880446", "index": 6}
2025-06-13 09:46:01 | INFO |p_comm | Thread-4 |  communication.communication_com : communication_com:277 | send串口COM5发送数据: {"data": "-10.303594916986384", "index": 1}
2025-06-13 09:46:01 | INFO |p_comm | Thread-16 |  communication.communication_com : communication_com:277 | send串口COM16发送数据: {"data": "22.156457184208136", "index": 7}
2025-06-13 09:46:01 | INFO |p_comm | Thread-8 |  communication.communication_com : communication_com:277 | send串口COM8发送数据: {"data": "30.42302026425196", "index": 3}
2025-06-13 09:46:01 | INFO |p_comm | Thread-6 |  communication.communication_com : communication_com:277 | send串口COM6发送数据: {"data": "-63.69266620212952", "index": 2}
2025-06-13 09:46:01 | INFO |p_comm | Thread-10 |  communication.communication_com : communication_com:277 | send串口COM10发送数据: {"data": "-70.96564739984761", "index": 4}
2025-06-13 09:46:01 | INFO |p_comm | Thread-13 |  communication.communication_com : communication_com:305 | receive串口COM15接收数据: {"data": "-67.48804466880446", "index": 6}
2025-06-13 09:46:01 | INFO |p_comm | Thread-11 |  communication.communication_com : communication_com:305 | receive串口COM13接收数据: {"data": "89.42911596135386", "index": 5}
2025-06-13 09:46:01 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-67.48804466880446", "index": 6}
2025-06-13 09:46:01 | INFO |p_comm | Thread-1 |  communication.communication_com : communication_com:305 | receive串口COM2接收数据: {"data": "17.180809812900733", "index": 0}
2025-06-13 09:46:01 | INFO |p_comm | Thread-3 |  communication.communication_com : communication_com:305 | receive串口COM3接收数据: {"data": "-10.303594916986384", "index": 1}
2025-06-13 09:46:01 | INFO |p_comm | Thread-15 |  communication.communication_com : communication_com:305 | receive串口COM17接收数据: {"data": "22.156457184208136", "index": 7}
2025-06-13 09:46:01 | INFO |p_comm | Thread-7 |  communication.communication_com : communication_com:305 | receive串口COM9接收数据: {"data": "30.42302026425196", "index": 3}
2025-06-13 09:46:01 | INFO |p_comm | Thread-9 |  communication.communication_com : communication_com:305 | receive串口COM11接收数据: {"data": "-70.96564739984761", "index": 4}
2025-06-13 09:46:01 | INFO |p_comm | Thread-5 |  communication.communication_com : communication_com:305 | receive串口COM7接收数据: {"data": "-63.69266620212952", "index": 2}
2025-06-13 09:46:01 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM15/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:46:01 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "89.42911596135386", "index": 5}
2025-06-13 09:46:01 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM13/2025/24week/5.txt' 成功创建或写入。
